dataset,model_type,model,lag,ME,RMSE,MAE,MPE,MAPE
floral_001001..5000,Univariate Amazon,"LINEAR, lag=3",3,-174.40128009453827,313.9667250150973,245.72270486375805,-8.7437175053846,11.5138159199986
floral_001001..5000,Univariate Amazon,"NNET, lag=3",3,-167.80888847484215,303.3834662741234,199.9626972406425,-8.578886308614813,9.832768864977314
floral_001001..5000,Multivariate Amzn Twttr,"VECM, lag=4",4,52.178726108348485,299.96583487910686,266.97290817985896,0.9253947140091938,11.693203813529287
floral_001001..5000,Univariate Amazon,"LINEAR, lag=4",4,-215.33440398494554,337.2425043260503,268.170399307552,-10.55566796389089,12.605958818473988
floral_001001..5000,Univariate Amazon,"NNET, lag=4",4,-74.26975259364673,304.6156762552906,215.8486519814433,-4.265371753844972,9.893578866238053
floral_001001..5000,Multivariate Amzn Twttr,"VECM, lag=5",5,48.65334015744952,291.17930681892125,258.68928839511216,0.8909070920586348,11.273641342761948
floral_001001..5000,Univariate Amazon,"LINEAR, lag=5",5,-249.3504645813091,357.9943461131098,289.56541881843907,-12.047005067868412,13.607538798451648
floral_001001..5000,Univariate Amazon,"NNET, lag=5",5,-211.8972304750386,330.83628797095076,226.41978184657813,-10.505071427500436,11.068616300280393
floral_005001..10000,Multivariate Amzn Twttr,"VECM, lag=1",1,129.12195311765652,471.38262117350274,364.766303949781,1.4904964973628068,4.985859395135089
floral_005001..10000,Univariate Amazon,"LINEAR, lag=1",1,-137.02743792934905,417.3104704774483,366.1568106027727,-2.199935848054441,5.184882423409944
floral_005001..10000,Univariate Amazon,"NNET, lag=1",1,49.48228142611333,500.23045167063555,420.2423032816853,0.5123675411735904,5.979355021036797
floral_005001..10000,Multivariate Amzn Twttr,"VECM, lag=2",2,110.09442620436266,452.3857640285016,339.58062088870474,1.2572107291186463,4.626494257443206
floral_005001..10000,Univariate Amazon,"LINEAR, lag=2",2,-206.57868380617174,458.1329000576322,391.0801556709712,-3.1911338359437442,5.5669826710620915
floral_005001..10000,Univariate Amazon,"NNET, lag=2",2,-375.5540945188766,558.4814474851609,470.95808332991965,-5.551510484335569,6.766277204133395
floral_005001..10000,Multivariate Amzn Twttr,"VECM, lag=3",3,46.741768689485184,421.29883861819303,357.9099884776716,0.3785995318957067,4.946727493797326
floral_005001..10000,Univariate Amazon,"LINEAR, lag=3",3,-219.73623568419634,459.57559050792617,387.44216561598137,-3.372072309196651,5.532230470036872
floral_005001..10000,Univariate Amazon,"NNET, lag=3",3,-233.98047308021478,506.3805406542991,430.44429810045517,-3.597599213556873,6.152315210322085
floral_005001..10000,Multivariate Amzn Twttr,"VECM, lag=4",4,20.43339023574572,376.85283202243556,331.3484332267799,0.036533722417660064,4.601967509079698
floral_005001..10000,Univariate Amazon,"LINEAR, lag=4",4,-240.0411389491527,468.972888494636,392.6120164828575,-3.65555437389769,5.6169747673382275
floral_005001..10000,Univariate Amazon,"NNET, lag=4",4,-163.28395233827985,484.2524014152801,399.9085690057183,-2.5569472139616782,5.698286876304369
floral_005001..10000,Multivariate Amzn Twttr,"VECM, lag=5",5,29.918333706885733,428.047453710802,369.86765961336596,0.10667074946931276,5.133144398557037
floral_005001..10000,Univariate Amazon,"LINEAR, lag=5",5,-252.18678232449565,476.88660802520013,397.3406858635142,-3.826670404970444,5.688995016857578
floral_005001..10000,Univariate Amazon,"NNET, lag=5",5,-137.37095154021438,475.9100835442547,392.1308631693561,-2.24864062224283,5.595595365343113
floral_010001..20000,Multivariate Amzn Twttr,"VECM, lag=1",1,42.935327320489705,2169.8133993480033,1861.8033891378232,-1.1066419558258305,13.598366387773055
floral_010001..20000,Univariate Amazon,"LINEAR, lag=1",1,-444.52311634637476,1409.6883999056738,1123.3688137727288,-4.059890788638736,8.426194276060043
floral_010001..20000,Univariate Amazon,"NNET, lag=1",1,270.2588088883881,1134.805632972389,987.6688690933761,1.2337617471201812,6.987333750040083
floral_010001..20000,Multivariate Amzn Twttr,"VECM, lag=2",2,9.952794346654173,1976.3885943618677,1632.103942397559,-1.281912461045769,11.862945059046549
floral_010001..20000,Univariate Amazon,"LINEAR, lag=2",2,-499.4760929441286,1246.0169722076641,1108.1265320477119,-4.430364144239198,8.296224324222653
floral_010001..20000,Univariate Amazon,"NNET, lag=2",2,-91.27356142253689,869.75390497585,648.5692846563409,-1.1821583238018756,4.879685651659191
floral_010001..20000,Multivariate Amzn Twttr,"VECM, lag=3",3,-38.51289091613421,2171.4381295697813,1721.8056736608726,-1.7399568062504471,12.514651797513109
floral_010001..20000,Univariate Amazon,"LINEAR, lag=3",3,-466.5418417891942,1442.3286573452638,1357.7016323250746,-4.346031105853543,10.044698122617337
floral_010001..20000,Univariate Amazon,"NNET, lag=3",3,-99.13771270852976,1236.6364812852057,1090.4665478921224,-0.8690736044875143,8.1612644867628
floral_010001..20000,Multivariate Amzn Twttr,"VECM, lag=4",4,295.2463346920799,2681.02878061663,2499.0275179051605,0.7234097619679138,17.91714102411677
floral_010001..20000,Univariate Amazon,"LINEAR, lag=4",4,-404.0303030286643,1496.7329676873728,1394.054297140014,-3.955261016786848,10.277453329538671
floral_010001..20000,Univariate Amazon,"NNET, lag=4",4,-439.26370573413556,2433.1127838813986,2085.2564295764823,-4.460548113897058,15.16413723101582
floral_010001..20000,Multivariate Amzn Twttr,"VECM, lag=5",5,216.32602310105403,2774.663468125038,2384.9186603927824,0.051515419985384,17.180012678726353
floral_010001..20000,Univariate Amazon,"LINEAR, lag=5",5,-378.9678978124912,1497.404873946773,1366.7934974616078,-3.7859416724432005,10.0807126620991
floral_010001..20000,Univariate Amazon,"NNET, lag=5",5,28.673373244984532,2317.197568743739,1998.38240264515,-1.4201153998315807,14.445825030163789
floral_300000+,Multivariate Amzn Twttr,"VECM, lag=1",1,-129622.42760141917,313525.4611514052,230497.59061954537,-27.42102763783336,40.863107412190104
floral_300000+,Univariate Amazon,"LINEAR, lag=1",1,-417681.11529060674,501903.0200074767,417681.11529060674,-77.76400610867384,77.76400610867384
floral_300000+,Univariate Amazon,"NNET, lag=1",1,-590891.6694900825,739506.6445954251,622087.9280995914,-109.53493557708717,113.49037306791172
floral_300000+,Multivariate Amzn Twttr,"VECM, lag=2",2,-152315.53534373821,340172.5431188573,255247.98138602253,-32.17544728309692,46.14533901006262
floral_300000+,Univariate Amazon,"LINEAR, lag=2",2,-440756.8630027894,462350.9366598495,440756.8630027894,-81.2222837721711,81.2222837721711
floral_300000+,Univariate Amazon,"NNET, lag=2",2,-387781.0131512401,453666.74458386947,424950.77540483914,-71.99916739413311,76.71199764032511
floral_300000+,Multivariate Amzn Twttr,"VECM, lag=3",3,-45873.16672484395,317152.8837797459,296624.7304793281,-13.571220836165057,53.23800799843842
floral_300000+,Univariate Amazon,"LINEAR, lag=3",3,-740334.1327417601,776573.9572635662,740334.1327417601,-135.14636961902926,135.14636961902926
floral_300000+,Univariate Amazon,"NNET, lag=3",3,-767625.0056853774,817243.0823688499,767625.0056853774,-139.18653589628332,139.18653589628332
floral_300000+,Multivariate Amzn Twttr,"VECM, lag=4",4,-45957.540583232665,316320.2763030876,304721.1437984643,-14.985434889066013,54.13158402174064
floral_300000+,Univariate Amazon,"LINEAR, lag=4",4,-811428.2966557213,826925.4909334301,811428.2966557213,-147.46395303888676,147.46395303888676
floral_300000+,Univariate Amazon,"NNET, lag=4",4,-1327356.0143235554,1451040.2965741018,1371296.2338603628,-248.3800548249344,253.95132520983793
floral_300000+,Multivariate Amzn Twttr,"VECM, lag=5",5,-59903.95224853286,352954.67682911427,329140.5169479982,-18.282968538755682,58.52616188995759
floral_300000+,Univariate Amazon,"LINEAR, lag=5",5,-1026842.0694580129,1048641.4552230192,1026842.0694580129,-186.143166219004,186.143166219004
floral_300000+,Univariate Amazon,"NNET, lag=5",5,-1284425.5508866056,1338304.7511596181,1284425.5508866056,-232.57139790257378,232.57139790257378
green_010001..20000,Multivariate Amzn Twttr,"VECM, lag=1",1,58.74685927690393,1164.8131017037429,984.498684211969,0.12765446349346643,6.831944918249319
green_010001..20000,Univariate Amazon,"LINEAR, lag=1",1,58.615020563174994,631.6433599572741,541.1485029290764,0.23471272040068636,3.722731053537429
green_010001..20000,Univariate Amazon,"NNET, lag=1",1,184.22484863942987,941.9072538263108,845.393494183744,1.0207639619406907,5.807413426029465
green_010001..20000,Multivariate Amzn Twttr,"VECM, lag=2",2,211.82819717416646,1131.6572237448252,1024.1767087315845,1.1681861536325076,7.051927576060439
green_010001..20000,Univariate Amazon,"LINEAR, lag=2",2,29.75019895947321,617.6692044834571,503.64704177155386,0.04165049874244775,3.473680767910331
green_010001..20000,Univariate Amazon,"NNET, lag=2",2,139.8506530091904,466.9708378328716,389.8551470515931,0.8984070915607549,2.676699113258891
green_010001..20000,Multivariate Amzn Twttr,"VECM, lag=3",3,74.3330451568213,1171.39350218389,1025.7972795356222,0.23492750398126638,7.082561683274735
green_010001..20000,Univariate Amazon,"LINEAR, lag=3",3,16.12369005148389,580.9582206419924,471.8235694350208,-0.042436167923626866,3.257986558472878
green_010001..20000,Univariate Amazon,"NNET, lag=3",3,126.25267818871657,433.56139055079535,389.1924457233879,0.8109071198638917,2.6784083682572666
green_010001..20000,Multivariate Amzn Twttr,"VECM, lag=4",4,101.18970532005187,1212.2781363447832,1084.1975769437336,0.414352698404278,7.482513178773936
green_010001..20000,Univariate Amazon,"LINEAR, lag=4",4,23.43256122326443,578.1292692662764,478.89833965265484,0.007592142105388,3.300705645256465
green_010001..20000,Univariate Amazon,"NNET, lag=4",4,189.87094056725573,685.587927960256,575.7149696720612,1.1275739646971474,3.914321077606721
green_010001..20000,Multivariate Amzn Twttr,"VECM, lag=5",5,159.79715707243327,1168.8282904790044,969.5972285415453,0.8135965816829436,6.668206615365513
green_010001..20000,Univariate Amazon,"LINEAR, lag=5",5,19.249113453878863,572.8859453085249,471.6350541559657,-0.019618525811530063,3.251744077003091
green_010001..20000,Univariate Amazon,"NNET, lag=5",5,391.81063594420607,887.7423854079456,660.4552792326574,2.5243776245696745,4.470997300911718
green_300000+,Multivariate Amzn Twttr,"VECM, lag=1",1,-260402.89878585318,641324.390611316,512351.50990448287,-20.475041921433572,30.00587882599389
green_300000+,Univariate Amazon,"LINEAR, lag=1",1,-288508.62096922536,591949.5539710857,501634.7076891503,-23.39003101359504,30.775447178762047
green_300000+,Univariate Amazon,"NNET, lag=1",1,-207843.98818517796,478085.5901059035,407032.794442764,-15.217504759476428,25.250673330415392
green_300000+,Multivariate Amzn Twttr,"VECM, lag=2",2,-334704.85875898675,624488.2907556971,534134.3163008709,-25.684048684046665,32.57696087018324
green_300000+,Univariate Amazon,"LINEAR, lag=2",2,-284542.88127324835,600223.561575949,509301.67963520344,-23.99794676030497,31.793901262707987
green_300000+,Univariate Amazon,"NNET, lag=2",2,-184557.81645852397,602938.5885541419,515504.16693839047,-17.145429163975262,28.698223385798947
green_300000+,Multivariate Amzn Twttr,"VECM, lag=3",3,-354345.752157983,664743.3268051298,576279.4817682952,-27.30127282267428,34.97200375781901
green_300000+,Univariate Amazon,"LINEAR, lag=3",3,-249692.20476022305,575739.9318180254,491118.8845225113,-21.6701347982278,30.071995925634372
green_300000+,Univariate Amazon,"NNET, lag=3",3,-275298.17284820526,586250.0092974674,467655.3565565963,-22.633083182998718,29.457524616019462
green_300000+,Multivariate Amzn Twttr,"VECM, lag=4",4,-360007.9781191365,662833.5198723832,583690.0319702986,-27.77331252858076,35.50447107363633
green_300000+,Univariate Amazon,"LINEAR, lag=4",4,-251013.43156451645,575103.1711500041,503836.4193846576,-22.31723267028512,31.144623308459213
green_300000+,Univariate Amazon,"NNET, lag=4",4,-172279.18956678963,635319.5763154279,514185.04435756715,-15.838254521923563,33.676242393410945
green_300000+,Multivariate Amzn Twttr,"VECM, lag=5",5,-363153.0020965114,676779.7569516712,591906.8425428157,-27.927815480585622,35.83427099559759
green_300000+,Univariate Amazon,"LINEAR, lag=5",5,-247088.65426564723,575829.262345019,510098.1310729455,-22.53210563835229,31.734477889054812
green_300000+,Univariate Amazon,"NNET, lag=5",5,-129292.87515734762,590171.3844472882,511548.23322394723,-16.566557540810958,30.628466403802374
grey_010001..20000,Multivariate Amzn Twttr,"VECM, lag=1",1,214.24586411682617,1243.0921188917348,931.9899746596141,1.039736045393306,6.369349106386235
grey_010001..20000,Univariate Amazon,"LINEAR, lag=1",1,-607.0877614015692,1210.8068790363445,1041.3130947396805,-4.762744111780596,7.499654782448444
grey_010001..20000,Univariate Amazon,"NNET, lag=1",1,-169.0455206668655,1269.508416047381,1023.6110026649715,-1.693752129197577,7.160415061550162
grey_010001..20000,Multivariate Amzn Twttr,"VECM, lag=2",2,407.44405166284423,1245.2946775451596,851.5770001589381,2.426118015143282,5.720620269136072
grey_010001..20000,Univariate Amazon,"LINEAR, lag=2",2,-787.3574494911479,1261.9305942055219,1153.670878322305,-6.034083339908294,8.362694827951605
grey_010001..20000,Univariate Amazon,"NNET, lag=2",2,-617.0423349166535,1295.7151364879796,1111.4661371084944,-4.7800805583686286,7.9603973410791795
grey_010001..20000,Multivariate Amzn Twttr,"VECM, lag=3",3,541.9578234329304,1398.0196282128657,932.9910574392973,3.3030321617401364,6.252722839623331
grey_010001..20000,Univariate Amazon,"LINEAR, lag=3",3,-911.716264355221,1309.2308216355107,1170.1063188464723,-6.923215547409923,8.547671138103526
grey_010001..20000,Univariate Amazon,"NNET, lag=3",3,-605.5867583711656,1073.5473251801868,965.270370172781,-4.616561798153822,6.949610635472988
grey_010001..20000,Multivariate Amzn Twttr,"VECM, lag=4",4,492.24746849710846,1346.172732483289,929.8036704457281,2.937724413663971,6.270704727597138
grey_010001..20000,Univariate Amazon,"LINEAR, lag=4",4,-932.2121395614536,1322.0743694101964,1185.769557680876,-7.0704201258676225,8.6651385127395
grey_010001..20000,Univariate Amazon,"NNET, lag=4",4,-497.32635824016324,1173.569860828883,1010.3086392970017,-3.980375710192687,7.236017186128352
grey_010001..20000,Multivariate Amzn Twttr,"VECM, lag=5",5,512.8691503491609,1347.514919659731,976.343561593028,3.0907216318625816,6.5885054340616565
grey_010001..20000,Univariate Amazon,"LINEAR, lag=5",5,-936.7527784348638,1328.2668177408013,1181.5565005155502,-7.105776208730546,8.63968789857625
grey_010001..20000,Univariate Amazon,"NNET, lag=5",5,-1136.4400127857584,1390.1306389450021,1222.804585599768,-8.348144556788927,8.88728291008195
grey_020001..30000,Multivariate Amzn Twttr,"VECM, lag=1",1,208.8259125781401,862.068810289306,695.5932681213521,0.7611513710244736,2.784790364893001
grey_020001..30000,Univariate Amazon,"LINEAR, lag=1",1,953.2616056981392,1242.6734072812462,1044.909795343718,3.7436040075335772,4.13501203506114
grey_020001..30000,Univariate Amazon,"NNET, lag=1",1,1231.3007530172026,1420.4147225568613,1234.4677914890426,4.874359772605158,4.887885454739857
grey_020001..30000,Multivariate Amzn Twttr,"VECM, lag=2",2,245.70942561352194,894.5995622792759,709.0716649817655,0.8925029884822058,2.8461813970786425
grey_020001..30000,Univariate Amazon,"LINEAR, lag=2",2,1162.5006670951652,1380.525773510306,1171.7762215636285,4.59212726985865,4.631740998103208
grey_020001..30000,Univariate Amazon,"NNET, lag=2",2,990.3497578477873,1372.796932009194,1176.820805749342,3.8620305372188986,4.654393077457737
grey_020001..30000,Multivariate Amzn Twttr,"VECM, lag=3",3,279.6134951350209,989.3322938617697,877.9387461243264,1.0066605855051627,3.5216302742810184
grey_020001..30000,Univariate Amazon,"LINEAR, lag=3",3,1220.811265448076,1436.9100928917799,1239.454704209555,4.825431100283111,4.905052875903349
grey_020001..30000,Univariate Amazon,"NNET, lag=3",3,549.219688067612,1359.37722037204,1180.4351089729398,2.0480770201323266,4.7127536004932065
grey_020001..30000,Multivariate Amzn Twttr,"VECM, lag=4",4,354.6200545074812,1047.141190965976,869.0567318558119,1.300277366845127,3.474671406389677
grey_020001..30000,Univariate Amazon,"LINEAR, lag=4",4,1406.087234949346,1599.7120400015472,1406.087234949346,5.567502774140811,5.567502774140811
grey_020001..30000,Univariate Amazon,"NNET, lag=4",4,433.1361216016194,1252.3657349115565,932.3269278394482,1.6019450309025165,3.7176590610349085
grey_020001..30000,Multivariate Amzn Twttr,"VECM, lag=5",5,315.9047464216651,1033.3800182769953,889.2315585475303,1.1398048569017565,3.556806682638692
grey_020001..30000,Univariate Amazon,"LINEAR, lag=5",5,1506.6026475255544,1687.170636669053,1506.6026475255544,5.9719251287431385,5.9719251287431385
grey_020001..30000,Univariate Amazon,"NNET, lag=5",5,936.5684339743284,1190.0317638456963,1019.2505080158535,3.6766955583213337,4.029811398772006
grey_300000+,Multivariate Amzn Twttr,"VECM, lag=1",1,1160.0881830263825,329782.96575909917,274736.3882726125,-3.228944714168071,17.217000055985956
grey_300000+,Univariate Amazon,"LINEAR, lag=1",1,-287638.3510585063,449602.5761712677,292396.8660952661,-20.46805493221281,20.695015504323518
grey_300000+,Univariate Amazon,"NNET, lag=1",1,-335070.2199054861,463921.2120085044,343914.3568654384,-23.26633580670572,23.65628652834819
grey_300000+,Multivariate Amzn Twttr,"VECM, lag=2",2,-3280.9654460218735,297348.9668909495,246001.70433164097,-3.1609850955520233,15.41273011627694
